r1,r2,ang,level,atom_index,atom,mux,muy,muz
1.0,1.342,164.211,mp2,2,O,0.0,0.1258018,-0.27356147
1.0,1.368,164.211,hf,0,C,0.0,-0.00386978,0.00151507
1.0,1.368,164.211,hf,1,O,0.0,0.03030164,0.22073547
1.0,1.368,164.211,hf,2,O,-0.0,0.1260867,-0.27796315
1.0,1.368,164.211,mp2,0,C,0.0,-0.00386978,0.00151507
1.0,1.368,164.211,mp2,1,O,0.0,0.03030164,0.22073547
1.0,1.368,164.211,mp2,2,O,-0.0,0.1260867,-0.27796315
1.0,1.395,164.211,hf,0,C,0.0,-0.00309628,0.00465988
1.0,1.395,164.211,hf,1,O,0.0,0.02883861,0.21888762
1.0,1.395,164.211,hf,2,O,0.0,0.12614881,-0.28195846
1.0,1.395,164.211,mp2,0,C,0.0,-0.00309628,0.00465988
1.0,1.395,164.211,mp2,1,O,0.0,0.02883861,0.21888762
1.0,1.395,164.211,mp2,2,O,0.0,0.12614881,-0.28195846
1.0,1.421,164.211,hf,0,C,-0.0,-0.00226207,0.00815669
1.0,1.421,164.211,hf,1,O,-0.0,0.02744897,0.21670557
1.0,1.421,164.211,hf,2,O,0.0,0.12597494,-0.2852151
1.0,1.421,164.211,mp2,0,C,-0.0,-0.00226207,0.00815669
1.0,1.421,164.211,mp2,1,O,-0.0,0.02744897,0.21670557
1.0,1.421,164.211,mp2,2,O,0.0,0.12597494,-0.2852151
1.0,1.447,164.211,hf,0,C,-0.0,-0.00135126,0.01211545
1.0,1.447,164.211,hf,1,O,-0.0,0.02607946,0.214128
1.0,1.447,164.211,hf,2,O,0.0,0.1255579,-0.28784096
1.0,1.447,164.211,mp2,0,C,-0.0,-0.00135126,0.01211545
1.0,1.447,164.211,mp2,1,O,-0.0,0.02607946,0.214128
1.0,1.447,164.211,mp2,2,O,0.0,0.1255579,-0.28784096
1.0,1.474,164.211,hf,0,C,-0.0,-0.00032867,0.01671707
1.0,1.474,164.211,hf,1,O,0.0,0.02468218,0.21106307
1.0,1.474,164.211,hf,2,O,0.0,0.12486938,-0.28987728
1.0,1.474,164.211,mp2,0,C,-0.0,-0.00032867,0.01671707
1.0,1.474,164.211,mp2,1,O,0.0,0.02468218,0.21106307
1.0,1.474,164.211,mp2,2,O,0.0,0.12486938,-0.28987728
1.0,1.5,164.211,hf,0,C,-0.0,0.00069473,0.02159949
1.0,1.5,164.211,hf,1,O,-0.0,0.02336269,0.20771012
1.0,1.5,164.211,hf,2,O,-0.0,0.12393789,-0.2910935
1.0,1.5,164.211,mp2,0,C,-0.0,0.00069473,0.02159949
1.0,1.5,164.211,mp2,1,O,-0.0,0.02336269,0.20771012
1.0,1.5,164.211,mp2,2,O,-0.0,0.12393789,-0.2910935
1.0,1.0,167.368,hf,0,C,0.0,-0.00564775,-0.00062511
1.0,1.0,167.368,hf,1,O,0.0,0.04254023,0.21512572
1.0,1.0,167.368,hf,2,O,0.0,0.08855642,-0.20061505
1.0,1.0,167.368,mp2,0,C,0.0,-0.00564775,-0.00062511
1.0,1.0,167.368,mp2,1,O,0.0,0.04254023,0.21512572
1.0,1.0,167.368,mp2,2,O,0.0,0.08855642,-0.20061505
1.021,1.0,167.368,hf,0,C,-0.0,-0.0059436,0.00072242
1.021,1.0,167.368,hf,1,O,-0.0,0.04244807,0.22108432
1.021,1.0,167.368,hf,2,O,0.0,0.08766653,-0.20224826
1.021,1.0,167.368,mp2,0,C,-0.0,-0.0059436,0.00072242
1.021,1.0,167.368,mp2,1,O,-0.0,0.04244807,0.22108432
1.021,1.0,167.368,mp2,2,O,0.0,0.08766653,-0.20224826
1.0,1.026,167.368,hf,0,C,0.0,-0.00564102,-0.00231562
1.0,1.026,167.368,hf,1,O,0.0,0.04102721,0.2168442
1.0,1.026,167.368,hf,2,O,0.0,0.09005035,-0.20782397
1.0,1.026,167.368,mp2,0,C,0.0,-0.00564102,-0.00231562
1.0,1.026,167.368,mp2,1,O,0.0,0.04102721,0.2168442
1.0,1.026,167.368,mp2,2,O,0.0,0.09005035,-0.20782397
1.021,1.026,167.368,hf,0,C,-0.0,-0.00598574,-0.00097349
1.021,1.026,167.368,hf,1,O,-0.0,0.04097472,0.22254058
1.021,1.026,167.368,hf,2,O,0.0,0.08914188,-0.20919109
1.021,1.026,167.368,mp2,0,C,-0.0,-0.00598574,-0.00097349
1.021,1.026,167.368,mp2,1,O,-0.0,0.04097472,0.22254058
1.021,1.026,167.368,mp2,2,O,0.0,0.08914188,-0.20919109
1.0,1.053,167.368,hf,0,C,0.0,-0.00563373,-0.00386958
1.0,1.053,167.368,hf,1,O,0.0,0.03950188,0.21851539
1.0,1.053,167.368,hf,2,O,-0.0,0.09152315,-0.21519417
1.0,1.053,167.368,mp2,0,C,0.0,-0.00563373,-0.00386958
1.0,1.053,167.368,mp2,1,O,0.0,0.03950188,0.21851539
1.0,1.053,167.368,mp2,2,O,-0.0,0.09152315,-0.21519417
1.021,1.053,167.368,hf,0,C,-0.0,-0.00602479,-0.00253168
1.021,1.053,167.368,hf,1,O,-0.0,0.03948634,0.22400382
1.021,1.053,167.368,hf,2,O,-0.0,0.09060665,-0.21633152
1.021,1.053,167.368,mp2,0,C,-0.0,-0.00602479,-0.00253168
1.021,1.053,167.368,mp2,1,O,-0.0,0.03948634,0.22400382
1.021,1.053,167.368,mp2,2,O,-0.0,0.09060665,-0.21633152
1.0,1.079,167.368,hf,0,C,-0.0,-0.00561688,-0.00515095
1.0,1.079,167.368,hf,1,O,-0.0,0.03807382,0.22003065
1.0,1.079,167.368,hf,2,O,-0.0,0.09287485,-0.22221705
1.0,1.079,167.368,mp2,0,C,-0.0,-0.00561688,-0.00515095
1.0,1.079,167.368,mp2,1,O,-0.0,0.03807382,0.22003065
1.0,1.079,167.368,mp2,2,O,-0.0,0.09287485,-0.22221705
1.021,1.079,167.368,hf,0,C,0.0,-0.00605389,-0.00382033
1.021,1.079,167.368,hf,1,O,0.0,0.0380935,0.2253044
1.021,1.079,167.368,hf,2,O,0.0,0.09194987,-0.22310988
1.021,1.079,167.368,mp2,0,C,0.0,-0.00605389,-0.00382033
1.021,1.079,167.368,mp2,1,O,0.0,0.0380935,0.2253044
1.021,1.079,167.368,mp2,2,O,0.0,0.09194987,-0.22310988
1.0,1.105,167.368,hf,0,C,0.0,-0.00558561,-0.00620925
1.0,1.105,167.368,hf,1,O,0.0,0.03668574,0.22139318
1.0,1.105,167.368,hf,2,O,0.0,0.09415772,-0.2291331
1.0,1.105,167.368,mp2,0,C,0.0,-0.00558561,-0.00620925
1.0,1.105,167.368,mp2,1,O,0.0,0.03668574,0.22139318
1.0,1.105,167.368,mp2,2,O,0.0,0.09415772,-0.2291331
1.021,1.105,167.368,hf,0,C,-0.0,-0.00606567,-0.0048805
1.021,1.105,167.368,hf,1,O,0.0,0.03673614,0.22651142
1.021,1.105,167.368,hf,2,O,0.0,0.09323341,-0.22982377
1.021,1.105,167.368,mp2,0,C,-0.0,-0.00606567,-0.0048805
1.021,1.105,167.368,mp2,1,O,0.0,0.03673614,0.22651142
1.021,1.105,167.368,mp2,2,O,0.0,0.09323341,-0.22982377
1.0,1.132,167.368,hf,0,C,0.0,-0.00552883,-0.00704531
1.0,1.132,167.368,hf,1,O,0.0,0.03528211,0.22266158
1.0,1.132,167.368,hf,2,O,-0.0,0.09542143,-0.23622624
1.0,1.132,167.368,mp2,0,C,0.0,-0.00552883,-0.00704531
1.0,1.132,167.368,mp2,1,O,0.0,0.03528211,0.22266158
1.0,1.132,167.368,mp2,2,O,-0.0,0.09542143,-0.23622624
1.0,1.158,167.368,hf,0,C,0.0,-0.00544555,-0.00758316
1.0,1.158,167.368,hf,1,O,-0.0,0.03396556,0.22367672
1.0,1.158,167.368,hf,2,O,0.0,0.09656544,-0.24292792
1.0,1.158,167.368,mp2,0,C,0.0,-0.00544555,-0.00758316
1.0,1.158,167.368,mp2,1,O,-0.0,0.03396556,0.22367672
1.0,1.158,167.368,mp2,2,O,0.0,0.09656544,-0.24292792
1.0,1.184,167.368,hf,0,C,0.0,-0.00532671,-0.00782492
1.0,1.184,167.368,hf,1,O,-0.0,0.03268023,0.2245098
1.0,1.184,167.368,hf,2,O,0.0,0.09763927,-0.2495192
1.0,1.184,167.368,mp2,0,C,0.0,-0.00532671,-0.00782492
1.0,1.184,167.368,mp2,1,O,-0.0,0.03268023,0.2245098
1.0,1.184,167.368,mp2,2,O,0.0,0.09763927,-0.2495192
1.0,1.211,167.368,hf,0,C,0.0,-0.00516196,-0.00774916
1.0,1.211,167.368,hf,1,O,-0.0,0.03137613,0.22509932
1.0,1.211,167.368,hf,2,O,-0.0,0.0986654,-0.25617694
1.0,1.211,167.368,mp2,0,C,0.0,-0.00516196,-0.00774916
1.0,1.211,167.368,mp2,1,O,-0.0,0.03137613,0.22509932
1.0,1.211,167.368,mp2,2,O,-0.0,0.0986654,-0.25617694
1.0,1.237,167.368,hf,0,C,-0.0,-0.00495522,-0.00733041
1.0,1.237,167.368,hf,1,O,-0.0,0.03014684,0.2254061
1.0,1.237,167.368,hf,2,O,-0.0,0.09956314,-0.26239378
1.0,1.237,167.368,mp2,0,C,-0.0,-0.00495522,-0.00733041
1.0,1.237,167.368,mp2,1,O,-0.0,0.03014684,0.2254061
1.0,1.237,167.368,mp2,2,O,-0.0,0.09956314,-0.26239378
1.0,1.263,167.368,hf,0,C,0.0,-0.00469365,-0.00654318
1.0,1.263,167.368,hf,1,O,0.0,0.02894077,0.22545444
1.0,1.263,167.368,hf,2,O,-0.0,0.10036406,-0.2683893
1.0,1.263,167.368,mp2,0,C,0.0,-0.00469365,-0.00654318
1.0,1.263,167.368,mp2,1,O,0.0,0.02894077,0.22545444
1.0,1.263,167.368,mp2,2,O,-0.0,0.10036406,-0.2683893
1.0,1.289,167.368,hf,0,C,-0.0,-0.00437398,-0.00538195
1.0,1.289,167.368,hf,1,O,0.0,0.0277555,0.22516662
1.0,1.289,167.368,hf,2,O,0.0,0.10104644,-0.27407109
1.0,1.289,167.368,mp2,0,C,-0.0,-0.00437398,-0.00538195
1.0,1.289,167.368,mp2,1,O,0.0,0.0277555,0.22516662
1.0,1.289,167.368,mp2,2,O,0.0,0.10104644,-0.27407109
1.0,1.316,167.368,hf,0,C,0.0,-0.00397165,-0.0037527
1.0,1.316,167.368,hf,1,O,-0.0,0.02654434,0.22451984
1.0,1.316,167.368,hf,2,O,0.0,0.10161966,-0.27960194
1.0,1.316,167.368,mp2,0,C,0.0,-0.00397165,-0.0037527
1.0,1.316,167.368,mp2,1,O,-0.0,0.02654434,0.22451984
1.0,1.316,167.368,mp2,2,O,0.0,0.10161966,-0.27960194
1.0,1.342,167.368,hf,0,C,-0.0,-0.00351134,-0.00175919
1.0,1.342,167.368,hf,1,O,-0.0,0.02539502,0.22353959
1.0,1.342,167.368,hf,2,O,-0.0,0.10202574,-0.28450932
1.0,1.342,167.368,mp2,0,C,-0.0,-0.00351134,-0.00175919
1.0,1.342,167.368,mp2,1,O,-0.0,0.02539502,0.22353959
1.0,1.342,167.368,mp2,2,O,-0.0,0.10202574,-0.28450932
1.0,1.368,167.368,hf,0,C,-0.0,-0.00297371,0.00067149
1.0,1.368,167.368,hf,1,O,-0.0,0.02426151,0.22221249
1.0,1.368,167.368,hf,2,O,-0.0,0.10227865,-0.28896364
1.0,1.368,167.368,mp2,0,C,-0.0,-0.00297371,0.00067149
1.0,1.368,167.368,mp2,1,O,-0.0,0.02426151,0.22221249
1.0,1.368,167.368,mp2,2,O,-0.0,0.10227865,-0.28896364
1.0,1.395,167.368,hf,0,C,0.0,-0.0023389,0.00365877
1.0,1.395,167.368,hf,1,O,0.0,0.02309918,0.22039902
1.0,1.395,167.368,hf,2,O,0.0,0.10235319,-0.29299993
1.0,1.395,167.368,mp2,0,C,0.0,-0.0023389,0.00365877
1.0,1.395,167.368,mp2,1,O,0.0,0.02309918,0.22039902
1.0,1.395,167.368,mp2,2,O,0.0,0.10235319,-0.29299993
1.0,1.421,167.368,hf,0,C,-0.0,-0.00165362,0.00699792
1.0,1.421,167.368,hf,1,O,0.0,0.02199473,0.21825151
1.0,1.421,167.368,hf,2,O,0.0,0.10223683,-0.29628262
1.0,1.421,167.368,mp2,0,C,-0.0,-0.00165362,0.00699792
1.0,1.421,167.368,mp2,1,O,0.0,0.02199473,0.21825151
1.0,1.421,167.368,mp2,2,O,0.0,0.10223683,-0.29628262
1.0,1.447,167.368,hf,0,C,0.0,-0.00090209,0.0107959
1.0,1.447,167.368,hf,1,O,0.0,0.02090562,0.2157075
1.0,1.447,167.368,hf,2,O,-0.0,0.10192543,-0.29891804
1.0,1.447,167.368,mp2,0,C,0.0,-0.00090209,0.0107959
1.0,1.447,167.368,mp2,1,O,0.0,0.02090562,0.2157075
1.0,1.447,167.368,mp2,2,O,-0.0,0.10192543,-0.29891804
1.0,1.474,167.368,hf,0,C,-0.0,-6.79e-05,0.01522353
1.0,1.474,167.368,hf,1,O,-0.0,0.0197931,0.21265324
1.0,1.474,167.368,hf,2,O,-0.0,0.10138482,-0.30092218
1.0,1.474,167.368,mp2,0,C,-0.0,-6.79e-05,0.01522353
1.0,1.474,167.368,mp2,1,O,-0.0,0.0197931,0.21265324
1.0,1.474,167.368,mp2,2,O,-0.0,0.10138482,-0.30092218
1.0,1.5,167.368,hf,0,C,-0.0,0.00078525,0.01995027
1.0,1.5,167.368,hf,1,O,0.0,0.01874226,0.20935057
1.0,1.5,167.368,hf,2,O,-0.0,0.10066253,-0.30213414
1.0,1.5,167.368,mp2,0,C,-0.0,0.00078525,0.01995027
1.0,1.5,167.368,mp2,1,O,0.0,0.01874226,0.20935057
1.0,1.5,167.368,mp2,2,O,-0.0,0.10066253,-0.30213414
1.0,1.0,170.526,hf,0,C,0.0,-0.00419465,-0.00034754
1.0,1.0,170.526,hf,1,O,0.0,0.03187619,0.21642179
1.0,1.0,170.526,hf,2,O,0.0,0.06706472,-0.2082231
1.0,1.0,170.526,mp2,0,C,0.0,-0.00419465,-0.00034754
1.0,1.0,170.526,mp2,1,O,0.0,0.03187619,0.21642179
1.0,1.0,170.526,mp2,2,O,0.0,0.06706472,-0.2082231
1.021,1.0,170.526,hf,0,C,-0.0,-0.00442082,0.00103466
1.021,1.0,170.526,hf,1,O,-0.0,0.03180694,0.22241524
1.021,1.0,170.526,hf,2,O,-0.0,0.06638067,-0.20971741
1.021,1.0,170.526,mp2,0,C,-0.0,-0.00442082,0.00103466
1.021,1.0,170.526,mp2,1,O,-0.0,0.03180694,0.22241524
1.021,1.0,170.526,mp2,2,O,-0.0,0.06638067,-0.20971741
1.0,1.026,170.526,hf,0,C,-0.0,-0.00418975,-0.00206445
1.0,1.026,170.526,hf,1,O,0.0,0.03073979,0.21809396
1.0,1.026,170.526,hf,2,O,-0.0,0.06819519,-0.21554058
1.0,1.026,170.526,mp2,0,C,-0.0,-0.00418975,-0.00206445
1.0,1.026,170.526,mp2,1,O,0.0,0.03073979,0.21809396
1.0,1.026,170.526,mp2,2,O,-0.0,0.06819519,-0.21554058
1.021,1.026,170.526,hf,0,C,-0.0,-0.00445349,-0.00068539
1.021,1.026,170.526,hf,1,O,-0.0,0.0307,0.22381971
1.021,1.026,170.526,hf,2,O,-0.0,0.06749632,-0.21676449
1.021,1.026,170.526,mp2,0,C,-0.0,-0.00445349,-0.00068539
1.021,1.026,170.526,mp2,1,O,-0.0,0.0307,0.22381971
1.021,1.026,170.526,mp2,2,O,-0.0,0.06749632,-0.21676449
1.0,1.053,170.526,hf,0,C,0.0,-0.00418478,-0.00365058
1.0,1.053,170.526,hf,1,O,-0.0,0.02959536,0.21972076
1.0,1.053,170.526,hf,2,O,0.0,0.06931044,-0.22301353
1.0,1.053,170.526,mp2,0,C,0.0,-0.00418478,-0.00365058
1.0,1.053,170.526,mp2,1,O,-0.0,0.02959536,0.21972076
1.0,1.053,170.526,mp2,2,O,0.0,0.06931044,-0.22301353
1.021,1.053,170.526,hf,0,C,-0.0,-0.00448393,-0.00227352
1.021,1.053,170.526,hf,1,O,0.0,0.02958304,0.22523643
1.021,1.053,170.526,hf,2,O,0.0,0.06860519,-0.22400734
1.021,1.053,170.526,mp2,0,C,-0.0,-0.00448393,-0.00227352
1.021,1.053,170.526,mp2,1,O,0.0,0.02958304,0.22523643
1.021,1.053,170.526,mp2,2,O,0.0,0.06860519,-0.22400734
1.0,1.079,170.526,hf,0,C,-0.0,-0.0041726,-0.00496799
1.0,1.079,170.526,hf,1,O,0.0,0.02852505,0.22120008
1.0,1.079,170.526,hf,2,O,-0.0,0.07033498,-0.23012972
1.0,1.079,170.526,mp2,0,C,-0.0,-0.0041726,-0.00496799
1.0,1.079,170.526,mp2,1,O,0.0,0.02852505,0.22120008
1.0,1.079,170.526,mp2,2,O,-0.0,0.07033498,-0.23012972
1.021,1.079,170.526,hf,0,C,-0.0,-0.00450697,-0.00359614
1.021,1.079,170.526,hf,1,O,-0.0,0.02853892,0.22649689
1.021,1.079,170.526,hf,2,O,-0.0,0.0696227,-0.23087689
1.021,1.079,170.526,mp2,0,C,-0.0,-0.00450697,-0.00359614
1.021,1.079,170.526,mp2,1,O,-0.0,0.02853892,0.22649689
1.021,1.079,170.526,mp2,2,O,-0.0,0.0696227,-0.23087689
1.0,1.105,170.526,hf,0,C,-0.0,-0.00414959,-0.00606798
1.0,1.105,170.526,hf,1,O,-0.0,0.02748555,0.22253081
1.0,1.105,170.526,hf,2,O,-0.0,0.07130802,-0.2371319
1.0,1.105,170.526,mp2,0,C,-0.0,-0.00414959,-0.00606798
1.0,1.105,170.526,mp2,1,O,-0.0,0.02748555,0.22253081
1.0,1.105,170.526,mp2,2,O,-0.0,0.07130802,-0.2371319
1.021,1.105,170.526,hf,0,C,-0.0,-0.00451672,-0.00469588
1.021,1.105,170.526,hf,1,O,-0.0,0.02752226,0.22767104
1.021,1.105,170.526,hf,2,O,-0.0,0.07059606,-0.23767818
1.021,1.105,170.526,mp2,0,C,-0.0,-0.00451672,-0.00469588
1.021,1.105,170.526,mp2,1,O,-0.0,0.02752226,0.22767104
1.021,1.105,170.526,mp2,2,O,-0.0,0.07059606,-0.23767818
1.0,1.132,170.526,hf,0,C,0.0,-0.00410707,-0.00695363
1.0,1.132,170.526,hf,1,O,-0.0,0.02643517,0.223774
1.0,1.132,170.526,hf,2,O,-0.0,0.07226768,-0.24431084
1.0,1.132,170.526,mp2,0,C,0.0,-0.00410707,-0.00695363
1.0,1.132,170.526,mp2,1,O,-0.0,0.02643517,0.223774
1.0,1.132,170.526,mp2,2,O,-0.0,0.07226768,-0.24431084
1.0,1.158,170.526,hf,0,C,0.0,-0.00404436,-0.00754601
1.0,1.158,170.526,hf,1,O,0.0,0.02545049,0.22477
1.0,1.158,170.526,hf,2,O,-0.0,0.07313734,-0.25108978
1.0,1.158,170.526,mp2,0,C,0.0,-0.00404436,-0.00754601
1.0,1.158,170.526,mp2,1,O,0.0,0.02545049,0.22477
1.0,1.158,170.526,mp2,2,O,-0.0,0.07313734,-0.25108978
1.0,1.184,170.526,hf,0,C,-0.0,-0.00395427,-0.00784859
1.0,1.184,170.526,hf,1,O,-0.0,0.02448977,0.22559191
1.0,1.184,170.526,hf,2,O,-0.0,0.07395516,-0.25775663
1.0,1.184,170.526,mp2,0,C,-0.0,-0.00395427,-0.00784859
1.0,1.184,170.526,mp2,1,O,-0.0,0.02448977,0.22559191
1.0,1.184,170.526,mp2,2,O,-0.0,0.07395516,-0.25775663
1.0,1.211,170.526,hf,0,C,-0.0,-0.00382918,-0.00784342
1.0,1.211,170.526,hf,1,O,-0.0,0.02351563,0.22617473
1.0,1.211,170.526,hf,2,O,0.0,0.07473784,-0.26448741
1.0,1.211,170.526,mp2,0,C,-0.0,-0.00382918,-0.00784342
1.0,1.211,170.526,mp2,1,O,-0.0,0.02351563,0.22617473
1.0,1.211,170.526,mp2,2,O,0.0,0.07473784,-0.26448741
1.0,1.237,170.526,hf,0,C,-0.0,-0.00367188,-0.00749995
1.0,1.237,170.526,hf,1,O,-0.0,0.02259777,0.22648144
1.0,1.237,170.526,hf,2,O,-0.0,0.0754244,-0.27077137
1.0,1.237,170.526,mp2,0,C,-0.0,-0.00367188,-0.00749995
1.0,1.237,170.526,mp2,1,O,-0.0,0.02259777,0.22648144
1.0,1.237,170.526,mp2,2,O,-0.0,0.0754244,-0.27077137
1.0,1.263,170.526,hf,0,C,-0.0,-0.00347359,-0.00680222
1.0,1.263,170.526,hf,1,O,0.0,0.02169764,0.22651179
1.0,1.263,170.526,hf,2,O,-0.0,0.0760362,-0.27681393
1.0,1.263,170.526,mp2,0,C,-0.0,-0.00347359,-0.00680222
1.0,1.263,170.526,mp2,1,O,0.0,0.02169764,0.22651179
1.0,1.263,170.526,mp2,2,O,-0.0,0.0760362,-0.27681393
1.0,1.289,170.526,hf,0,C,0.0,-0.00322874,-0.00572441
1.0,1.289,170.526,hf,1,O,0.0,0.02081331,0.22625991
1.0,1.289,170.526,hf,2,O,0.0,0.07656515,-0.28257418
1.0,1.289,170.526,mp2,0,C,0.0,-0.00322874,-0.00572441
1.0,1.289,170.526,mp2,1,O,0.0,0.02081331,0.22625991
1.0,1.289,170.526,mp2,2,O,0.0,0.07656515,-0.28257418
1.0,1.316,170.526,hf,0,C,0.0,-0.00292174,-0.00419723
1.0,1.316,170.526,hf,1,O,0.0,0.01990992,0.22562963
1.0,1.316,170.526,hf,2,O,0.0,0.07701016,-0.28816299
1.0,1.316,170.526,mp2,0,C,0.0,-0.00292174,-0.00419723
1.0,1.316,170.526,mp2,1,O,0.0,0.01990992,0.22562963
1.0,1.316,170.526,mp2,2,O,0.0,0.07701016,-0.28816299
1.0,1.342,170.526,hf,0,C,-0.0,-0.00257025,-0.00230954
1.0,1.342,170.526,hf,1,O,-0.0,0.01905277,0.22467008
1.0,1.342,170.526,hf,2,O,0.0,0.07732943,-0.29312082
1.0,1.342,170.526,mp2,0,C,-0.0,-0.00257025,-0.00230954
1.0,1.342,170.526,mp2,1,O,-0.0,0.01905277,0.22467008
1.0,1.342,170.526,mp2,2,O,0.0,0.07732943,-0.29312082
1.0,1.368,170.526,hf,0,C,-0.0,-0.00216149,2.82e-06
1.0,1.368,170.526,hf,1,O,-0.0,0.018207,0.22334458
1.0,1.368,170.526,hf,2,O,0.0,0.07753015,-0.29759906
1.0,1.368,170.526,mp2,0,C,-0.0,-0.00216149,2.82e-06
1.0,1.368,170.526,mp2,1,O,-0.0,0.018207,0.22334458
1.0,1.368,170.526,mp2,2,O,0.0,0.07753015,-0.29759906
1.0,1.395,170.526,hf,0,C,0.0,-0.00167387,0.00287251
1.0,1.395,170.526,hf,1,O,0.0,0.01734043,0.22158321
1.0,1.395,170.526,hf,2,O,-0.0,0.07760499,-0.30169334
1.0,1.395,170.526,mp2,0,C,0.0,-0.00167387,0.00287251
1.0,1.395,170.526,mp2,1,O,0.0,0.01734043,0.22158321
1.0,1.395,170.526,mp2,2,O,-0.0,0.07760499,-0.30169334
1.0,1.421,170.526,hf,0,C,0.0,-0.00114933,0.00608785
1.0,1.421,170.526,hf,1,O,0.0,0.01651642,0.21946365
1.0,1.421,170.526,hf,2,O,-0.0,0.0775314,-0.30500097
1.0,1.421,170.526,mp2,0,C,0.0,-0.00114933,0.00608785
1.0,1.421,170.526,mp2,1,O,0.0,0.01651642,0.21946365
1.0,1.421,170.526,mp2,2,O,-0.0,0.0775314,-0.30500097
1.0,1.447,170.526,hf,0,C,-0.0,-0.00057353,0.00975874
1.0,1.447,170.526,hf,1,O,-0.0,0.01570351,0.21694772
1.0,1.447,170.526,hf,2,O,-0.0,0.07731044,-0.30764931
1.0,1.447,170.526,mp2,0,C,-0.0,-0.00057353,0.00975874
1.0,1.447,170.526,mp2,1,O,-0.0,0.01570351,0.21694772
1.0,1.447,170.526,mp2,2,O,-0.0,0.07731044,-0.30764931
1.0,1.474,170.526,hf,0,C,0.0,7.071e-05,0.01405412
1.0,1.474,170.526,hf,1,O,-0.0,0.01487224,0.21391993
1.0,1.474,170.526,hf,2,O,-0.0,0.0769188,-0.30965064
1.0,1.474,170.526,mp2,0,C,0.0,7.071e-05,0.01405412
1.0,1.474,170.526,mp2,1,O,-0.0,0.01487224,0.21391993
1.0,1.474,170.526,mp2,2,O,-0.0,0.0769188,-0.30965064
1.0,1.5,170.526,hf,0,C,0.0,0.00072908,0.0186536
1.0,1.5,170.526,hf,1,O,0.0,0.01408667,0.21064079
1.0,1.5,170.526,hf,2,O,-0.0,0.07638765,-0.31084562
1.0,1.5,170.526,mp2,0,C,0.0,0.00072908,0.0186536
1.0,1.5,170.526,mp2,1,O,0.0,0.01408667,0.21064079
1.0,1.5,170.526,mp2,2,O,-0.0,0.07638765,-0.31084562
1.0,1.0,173.684,hf,0,C,-0.0,-0.00277611,-0.00015315
1.0,1.0,173.684,hf,1,O,-0.0,0.02123708,0.21735502
1.0,1.0,173.684,hf,2,O,-0.0,0.04501976,-0.21369946
1.0,1.0,173.684,mp2,0,C,-0.0,-0.00277611,-0.00015315
1.0,1.0,173.684,mp2,1,O,-0.0,0.02123708,0.21735502
1.0,1.0,173.684,mp2,2,O,-0.0,0.04501976,-0.21369946
1.021,1.0,173.684,hf,0,C,0.0,-0.00292905,0.0012541
1.021,1.0,173.684,hf,1,O,-0.0,0.02119068,0.2233722
1.021,1.0,173.684,hf,2,O,0.0,0.04455572,-0.21509255
1.021,1.0,173.684,mp2,0,C,0.0,-0.00292905,0.0012541
1.021,1.0,173.684,mp2,1,O,-0.0,0.02119068,0.2233722
1.021,1.0,173.684,mp2,2,O,0.0,0.04455572,-0.21509255
1.0,1.026,173.684,hf,0,C,0.0,-0.00277306,-0.00188882
1.0,1.026,173.684,hf,1,O,0.0,0.02047871,0.21899277
1.0,1.026,173.684,hf,2,O,0.0,0.04577804,-0.22109364
1.0,1.026,173.684,mp2,0,C,0.0,-0.00277306,-0.00188882
1.0,1.026,173.684,mp2,1,O,0.0,0.02047871,0.21899277
1.0,1.026,173.684,mp2,2,O,0.0,0.04577804,-0.22109364
1.021,1.026,173.684,hf,0,C,-0.0,-0.00295146,-0.00048302
1.021,1.026,173.684,hf,1,O,-0.0,0.02045196,0.22473843
1.021,1.026,173.684,hf,2,O,-0.0,0.04530388,-0.22221308
1.021,1.026,173.684,mp2,0,C,-0.0,-0.00295146,-0.00048302
1.021,1.026,173.684,mp2,1,O,-0.0,0.02045196,0.22473843
1.021,1.026,173.684,mp2,2,O,-0.0,0.04530388,-0.22221308
1.0,1.053,173.684,hf,0,C,0.0,-0.0027701,-0.00349808
1.0,1.053,173.684,hf,1,O,0.0,0.0197157,0.22058677
1.0,1.053,173.684,hf,2,O,-0.0,0.04652665,-0.22863882
1.0,1.053,173.684,mp2,0,C,0.0,-0.0027701,-0.00349808
1.0,1.053,173.684,mp2,1,O,0.0,0.0197157,0.22058677
1.0,1.053,173.684,mp2,2,O,-0.0,0.04652665,-0.22863882
1.021,1.053,173.684,hf,0,C,-0.0,-0.00297244,-0.00209252
1.021,1.053,173.684,hf,1,O,0.0,0.0197072,0.22612064
1.021,1.053,173.684,hf,2,O,-0.0,0.04604793,-0.22952809
1.021,1.053,173.684,mp2,0,C,-0.0,-0.00297244,-0.00209252
1.021,1.053,173.684,mp2,1,O,0.0,0.0197072,0.22612064
1.021,1.053,173.684,mp2,2,O,-0.0,0.04604793,-0.22952809
1.0,1.079,173.684,hf,0,C,-0.0,-0.00276231,-0.0048413
1.0,1.079,173.684,hf,1,O,-0.0,0.01900252,0.22203953
1.0,1.079,173.684,hf,2,O,0.0,0.04721485,-0.23582123
1.0,1.079,173.684,mp2,0,C,-0.0,-0.00276231,-0.0048413
1.0,1.079,173.684,mp2,1,O,-0.0,0.01900252,0.22203953
