mono,model,id,mono_error
2.2388334,1.7166196,dsgdb9nsd_126915,0.023452196
3.4334812,1.9731274,dsgdb9nsd_128500,0.024621861
2.052793,1.6080792,dsgdb9nsd_132081,0.024846295
2.3537118,1.4664187,dsgdb9nsd_128481,0.024621861
3.066833,1.8283376,dsgdb9nsd_128099,0.022405654
2.7839983,2.4977982,dsgdb9nsd_130193,0.029133424
1.9961262,1.3027898,dsgdb9nsd_133122,0.027429055
3.5132492,2.0017312,dsgdb9nsd_129554,0.027166972
2.8586774,1.5989748,dsgdb9nsd_131622,0.027166972
3.2572575,2.4852812,dsgdb9nsd_130084,0.024387008
2.548169,2.190387,dsgdb9nsd_130974,0.025937732
2.4671779,1.5812682,dsgdb9nsd_131512,0.025937732
2.3613312,1.9204458,dsgdb9nsd_130874,0.027166972
2.9940453,1.5870348,dsgdb9nsd_129360,0.029133424
2.3680947,2.1557157,dsgdb9nsd_128947,0.027166972
3.0930269,2.075649,dsgdb9nsd_130519,0.024387008
4.008364,2.5709765,dsgdb9nsd_130927,0.029133424
3.215088,1.8114051,dsgdb9nsd_128969,0.027166972
2.0816987,1.3718016,dsgdb9nsd_132382,0.029133424
2.762063,1.5390967,dsgdb9nsd_127216,0.027166972
4.7428584,3.6374743,dsgdb9nsd_128967,0.027166972
2.1624725,1.680615,dsgdb9nsd_128364,0.023452196
2.772195,2.3551826,dsgdb9nsd_131028,0.024387008
3.2677252,2.070638,dsgdb9nsd_127737,0.027429055
1.7929013,1.2375027,dsgdb9nsd_132278,0.027429055
2.8922575,2.2316766,dsgdb9nsd_128303,0.023452196
2.4906926,1.8070843,dsgdb9nsd_129621,0.027429055
2.6658196,2.006498,dsgdb9nsd_128849,0.024621861
1.738094,1.6776552,dsgdb9nsd_133719,0.029133424
3.0301263,2.316805,dsgdb9nsd_130286,0.027429055
3.681356,1.9831939,dsgdb9nsd_129726,0.024387008
3.0946102,1.9025671,dsgdb9nsd_129215,0.024387008
2.762906,2.9940913,dsgdb9nsd_129289,0.024387008
1.8958706,1.7079699,dsgdb9nsd_132480,0.024387008
3.2949243,1.8960948,dsgdb9nsd_126831,0.029133424
2.8957353,2.057779,dsgdb9nsd_128506,0.027429055
2.6859875,1.8484495,dsgdb9nsd_130420,0.027166972
1.4937197,1.5101198,dsgdb9nsd_133555,0.027429055
1.7209296,1.4935638,dsgdb9nsd_133538,0.025937732
2.6887598,1.7682965,dsgdb9nsd_129781,0.025937732
2.53839,1.614955,dsgdb9nsd_132835,0.024387008
1.9804459,1.873481,dsgdb9nsd_132042,0.025937732
2.3161101,1.4545989,dsgdb9nsd_126897,0.022405654
2.3365748,1.4946902,dsgdb9nsd_132727,0.024621861
2.0116055,1.2947769,dsgdb9nsd_132536,0.021484295
2.391409,1.5370224,dsgdb9nsd_132021,0.025531719
2.26905,2.265174,dsgdb9nsd_132057,0.022879979
2.4157712,1.4245425,dsgdb9nsd_128440,0.024511298
2.3861568,2.858725,dsgdb9nsd_128708,0.025531719
2.283374,1.4505255,dsgdb9nsd_128209,0.020403909
1.9488078,2.2204854,dsgdb9nsd_132134,0.026048675
4.0582266,2.3848257,dsgdb9nsd_128570,0.024511298
2.3517435,1.5775646,dsgdb9nsd_132662,0.025531719
1.975751,1.5349581,dsgdb9nsd_132693,0.025531719
2.444067,1.593552,dsgdb9nsd_133819,0.021484295
3.1554053,1.9479606,dsgdb9nsd_127756,0.022879979
1.6109463,1.3820782,dsgdb9nsd_132286,0.024511298
2.854988,1.6944157,dsgdb9nsd_130285,0.026048675
2.7793834,2.5116458,dsgdb9nsd_130094,0.021484295
3.6382294,2.2146327,dsgdb9nsd_129096,0.026048675
1.8770517,1.2396128,dsgdb9nsd_132769,0.020403909
2.2108178,1.7704245,dsgdb9nsd_131373,0.024511298
3.9992545,1.8922244,dsgdb9nsd_131618,0.024511298
3.1435292,1.7141321,dsgdb9nsd_131650,0.02215082
2.1128216,1.9210743,dsgdb9nsd_127530,0.024511298
2.2070253,2.127107,dsgdb9nsd_129603,0.025531719
3.5583673,3.1594076,dsgdb9nsd_130429,0.024511298
3.2079637,1.9493911,dsgdb9nsd_131207,0.024511298
1.9380094,1.5821023,dsgdb9nsd_132171,0.026048675
3.2900229,1.9353492,dsgdb9nsd_127727,0.02215082
2.4055028,1.5519398,dsgdb9nsd_131807,0.020403909
2.9011788,1.4080431,dsgdb9nsd_128836,0.021484295
1.7927458,1.6044931,dsgdb9nsd_131891,0.024511298
2.041959,1.5225596,dsgdb9nsd_132198,0.024511298
3.5481148,1.8163228,dsgdb9nsd_131496,0.02215082
2.9834306,3.1978478,dsgdb9nsd_130915,0.027490973
2.2866983,1.5961725,dsgdb9nsd_127472,0.020403909
2.5788615,1.7471327,dsgdb9nsd_127645,0.021484295
4.1402664,2.2879486,dsgdb9nsd_128389,0.025531719
1.5806819,1.5344614,dsgdb9nsd_133527,0.024511298
2.1571386,1.2222955,dsgdb9nsd_133069,0.02215082
2.4642622,1.6000956,dsgdb9nsd_128754,0.02215082
1.5538007,1.3514578,dsgdb9nsd_132264,0.022879979
2.5430188,2.022639,dsgdb9nsd_131735,0.022879979
1.8942497,2.082054,dsgdb9nsd_133411,0.027490973
3.0406742,2.034944,dsgdb9nsd_129514,0.025531719
3.025381,2.1432052,dsgdb9nsd_127983,0.024511298
2.066041,1.1465102,dsgdb9nsd_127109,0.020403909
2.7258372,1.6549485,dsgdb9nsd_128442,0.022879979
3.5242438,2.3076131,dsgdb9nsd_130848,0.028632957
3.0771606,2.499076,dsgdb9nsd_131008,0.027490973
2.1941953,2.7256927,dsgdb9nsd_127324,0.024511298
