r1,r2,ang,level,atom_index,atom,scheme,value
1.0,1.263,164.211,hf,1,O,Hirshfeld,-0.1035437352
1.0,1.263,164.211,hf,2,O,Hirshfeld,-0.3195417004
1.0,1.263,164.211,hf,0,C,VDD,0.4758337002
1.0,1.263,164.211,hf,1,O,VDD,-0.1069992614
1.0,1.263,164.211,hf,2,O,VDD,-0.3688344389
1.0,1.263,164.211,hf,0,C,Becke,0.7120856413
1.0,1.263,164.211,hf,1,O,Becke,-0.2220387183
1.0,1.263,164.211,hf,2,O,Becke,-0.490046923
1.0,1.263,164.211,hf,0,C,ADCH,0.7120425054
1.0,1.263,164.211,hf,1,O,ADCH,-0.2221247644
1.0,1.263,164.211,hf,2,O,ADCH,-0.489917741
1.0,1.263,164.211,hf,0,C,CHELPG,0.8882928284
1.0,1.263,164.211,hf,1,O,CHELPG,-0.315642448
1.0,1.263,164.211,hf,2,O,CHELPG,-0.5726503803
1.0,1.263,164.211,hf,0,C,MK,0.8467450583
1.0,1.263,164.211,hf,1,O,MK,-0.289666004
1.0,1.263,164.211,hf,2,O,MK,-0.5570790543
1.0,1.263,164.211,hf,0,C,CM5,0.5188766773
1.0,1.263,164.211,hf,1,O,CM5,-0.1664938722
1.0,1.263,164.211,hf,2,O,CM5,-0.3523828051
1.0,1.263,164.211,hf,0,C,MBIS,1.2165147147
1.0,1.263,164.211,hf,1,O,MBIS,-0.4892607676
1.0,1.263,164.211,hf,2,O,MBIS,-0.7272539471
1.0,1.263,164.211,hf,0,C,MBIS_raw,1.21651538
1.0,1.263,164.211,hf,1,O,MBIS_raw,-0.48925959
1.0,1.263,164.211,hf,2,O,MBIS_raw,-0.72725274
1.0,1.263,164.211,mp2,0,C,Hirshfeld,0.4230854356
1.0,1.263,164.211,mp2,1,O,Hirshfeld,-0.1035437352
1.0,1.263,164.211,mp2,2,O,Hirshfeld,-0.3195417004
1.0,1.263,164.211,mp2,0,C,VDD,0.4758337002
1.0,1.263,164.211,mp2,1,O,VDD,-0.1069992614
1.0,1.263,164.211,mp2,2,O,VDD,-0.3688344389
1.0,1.263,164.211,mp2,0,C,Becke,0.7120856413
1.0,1.263,164.211,mp2,1,O,Becke,-0.2220387183
1.0,1.263,164.211,mp2,2,O,Becke,-0.490046923
1.0,1.263,164.211,mp2,0,C,ADCH,0.7120425054
1.0,1.263,164.211,mp2,1,O,ADCH,-0.2221247644
1.0,1.263,164.211,mp2,2,O,ADCH,-0.489917741
1.0,1.263,164.211,mp2,0,C,CHELPG,0.8882928284
1.0,1.263,164.211,mp2,1,O,CHELPG,-0.315642448
1.0,1.263,164.211,mp2,2,O,CHELPG,-0.5726503803
1.0,1.263,164.211,mp2,0,C,MK,0.8467450583
1.0,1.263,164.211,mp2,1,O,MK,-0.289666004
1.0,1.263,164.211,mp2,2,O,MK,-0.5570790543
1.0,1.263,164.211,mp2,0,C,CM5,0.5188766773
1.0,1.263,164.211,mp2,1,O,CM5,-0.1664938722
1.0,1.263,164.211,mp2,2,O,CM5,-0.3523828051
1.0,1.263,164.211,mp2,0,C,MBIS,1.2165147147
1.0,1.263,164.211,mp2,1,O,MBIS,-0.4892607676
1.0,1.263,164.211,mp2,2,O,MBIS,-0.7272539471
1.0,1.263,164.211,mp2,0,C,MBIS_raw,1.21651538
1.0,1.263,164.211,mp2,1,O,MBIS_raw,-0.48925959
1.0,1.263,164.211,mp2,2,O,MBIS_raw,-0.72725274
1.0,1.289,164.211,hf,0,C,Hirshfeld,0.4240143079
1.0,1.289,164.211,hf,1,O,Hirshfeld,-0.0957209668
1.0,1.289,164.211,hf,2,O,Hirshfeld,-0.328293341
1.0,1.289,164.211,hf,0,C,VDD,0.4760825474
1.0,1.289,164.211,hf,1,O,VDD,-0.0984740511
1.0,1.289,164.211,hf,2,O,VDD,-0.3776084963
1.0,1.289,164.211,hf,0,C,Becke,0.7012477522
1.0,1.289,164.211,hf,1,O,Becke,-0.2078961362
1.0,1.289,164.211,hf,2,O,Becke,-0.493351616
1.0,1.289,164.211,hf,0,C,ADCH,0.7012351087
1.0,1.289,164.211,hf,1,O,ADCH,-0.208009525
1.0,1.289,164.211,hf,2,O,ADCH,-0.4932255837
1.0,1.289,164.211,hf,0,C,CHELPG,0.8699186309
1.0,1.289,164.211,hf,1,O,CHELPG,-0.2976618444
1.0,1.289,164.211,hf,2,O,CHELPG,-0.5722567865
1.0,1.289,164.211,hf,0,C,MK,0.8274025659
1.0,1.289,164.211,hf,1,O,MK,-0.2707024488
1.0,1.289,164.211,hf,2,O,MK,-0.5567001171
1.0,1.289,164.211,hf,0,C,CM5,0.5177596184
1.0,1.289,164.211,hf,1,O,CM5,-0.1586711251
1.0,1.289,164.211,hf,2,O,CM5,-0.3590884932
1.0,1.289,164.211,hf,0,C,MBIS,1.1975008168
1.0,1.289,164.211,hf,1,O,MBIS,-0.472147225
1.0,1.289,164.211,hf,2,O,MBIS,-0.7253535918
1.0,1.289,164.211,hf,0,C,MBIS_raw,1.19750008
1.0,1.289,164.211,hf,1,O,MBIS_raw,-0.47214852
1.0,1.289,164.211,hf,2,O,MBIS_raw,-0.72535493
1.0,1.289,164.211,mp2,0,C,Hirshfeld,0.4240143079
1.0,1.289,164.211,mp2,1,O,Hirshfeld,-0.0957209668
1.0,1.289,164.211,mp2,2,O,Hirshfeld,-0.328293341
1.0,1.289,164.211,mp2,0,C,VDD,0.4760825474
1.0,1.289,164.211,mp2,1,O,VDD,-0.0984740511
1.0,1.289,164.211,mp2,2,O,VDD,-0.3776084963
1.0,1.289,164.211,mp2,0,C,Becke,0.7012477522
1.0,1.289,164.211,mp2,1,O,Becke,-0.2078961362
1.0,1.289,164.211,mp2,2,O,Becke,-0.493351616
1.0,1.289,164.211,mp2,0,C,ADCH,0.7012351087
1.0,1.289,164.211,mp2,1,O,ADCH,-0.208009525
1.0,1.289,164.211,mp2,2,O,ADCH,-0.4932255837
1.0,1.289,164.211,mp2,0,C,CHELPG,0.8699186309
1.0,1.289,164.211,mp2,1,O,CHELPG,-0.2976618444
1.0,1.289,164.211,mp2,2,O,CHELPG,-0.5722567865
1.0,1.289,164.211,mp2,0,C,MK,0.8274025659
1.0,1.289,164.211,mp2,1,O,MK,-0.2707024488
1.0,1.289,164.211,mp2,2,O,MK,-0.5567001171
1.0,1.289,164.211,mp2,0,C,CM5,0.5177596184
1.0,1.289,164.211,mp2,1,O,CM5,-0.1586711251
1.0,1.289,164.211,mp2,2,O,CM5,-0.3590884932
1.0,1.289,164.211,mp2,0,C,MBIS,1.1975008168
1.0,1.289,164.211,mp2,1,O,MBIS,-0.472147225
1.0,1.289,164.211,mp2,2,O,MBIS,-0.7253535918
1.0,1.289,164.211,mp2,0,C,MBIS_raw,1.19750008
1.0,1.289,164.211,mp2,1,O,MBIS_raw,-0.47214852
1.0,1.289,164.211,mp2,2,O,MBIS_raw,-0.72535493
1.0,1.316,164.211,hf,0,C,Hirshfeld,0.4244550619
1.0,1.316,164.211,hf,1,O,Hirshfeld,-0.0880699066
1.0,1.316,164.211,hf,2,O,Hirshfeld,-0.3363851553
1.0,1.316,164.211,hf,0,C,VDD,0.4752023112
1.0,1.316,164.211,hf,1,O,VDD,-0.0897849709
1.0,1.316,164.211,hf,2,O,VDD,-0.3854173403
1.0,1.316,164.211,hf,0,C,Becke,0.6888646306
1.0,1.316,164.211,hf,1,O,Becke,-0.1936234537
1.0,1.316,164.211,hf,2,O,Becke,-0.4952411769
1.0,1.316,164.211,hf,0,C,ADCH,0.6888316991
1.0,1.316,164.211,hf,1,O,ADCH,-0.1937375458
1.0,1.316,164.211,hf,2,O,ADCH,-0.4950941533
1.0,1.316,164.211,hf,0,C,CHELPG,0.8508932071
1.0,1.316,164.211,hf,1,O,CHELPG,-0.2796965333
1.0,1.316,164.211,hf,2,O,CHELPG,-0.5711966737
1.0,1.316,164.211,hf,0,C,MK,0.8066794845
1.0,1.316,164.211,hf,1,O,MK,-0.2514834033
1.0,1.316,164.211,hf,2,O,MK,-0.5551960812
1.0,1.316,164.211,hf,0,C,CM5,0.5162105593
1.0,1.316,164.211,hf,1,O,CM5,-0.1510200942
1.0,1.316,164.211,hf,2,O,CM5,-0.3651904651
1.0,1.316,164.211,hf,0,C,MBIS,1.1768801814
1.0,1.316,164.211,hf,1,O,MBIS,-0.4549144329
1.0,1.316,164.211,hf,2,O,MBIS,-0.7219657484
1.0,1.316,164.211,hf,0,C,MBIS_raw,1.17688032
1.0,1.316,164.211,hf,1,O,MBIS_raw,-0.4549142
1.0,1.316,164.211,hf,2,O,MBIS_raw,-0.7219655
1.0,1.316,164.211,mp2,0,C,Hirshfeld,0.4244550619
1.0,1.316,164.211,mp2,1,O,Hirshfeld,-0.0880699066
1.0,1.316,164.211,mp2,2,O,Hirshfeld,-0.3363851553
1.0,1.316,164.211,mp2,0,C,VDD,0.4752023112
1.0,1.316,164.211,mp2,1,O,VDD,-0.0897849709
1.0,1.316,164.211,mp2,2,O,VDD,-0.3854173403
1.0,1.316,164.211,mp2,0,C,Becke,0.6888646306
1.0,1.316,164.211,mp2,1,O,Becke,-0.1936234537
1.0,1.316,164.211,mp2,2,O,Becke,-0.4952411769
1.0,1.316,164.211,mp2,0,C,ADCH,0.6888316991
1.0,1.316,164.211,mp2,1,O,ADCH,-0.1937375458
1.0,1.316,164.211,mp2,2,O,ADCH,-0.4950941533
1.0,1.316,164.211,mp2,0,C,CHELPG,0.8508932071
1.0,1.316,164.211,mp2,1,O,CHELPG,-0.2796965333
1.0,1.316,164.211,mp2,2,O,CHELPG,-0.5711966737
1.0,1.316,164.211,mp2,0,C,MK,0.8066794845
1.0,1.316,164.211,mp2,1,O,MK,-0.2514834033
1.0,1.316,164.211,mp2,2,O,MK,-0.5551960812
1.0,1.316,164.211,mp2,0,C,CM5,0.5162105593
1.0,1.316,164.211,mp2,1,O,CM5,-0.1510200942
1.0,1.316,164.211,mp2,2,O,CM5,-0.3651904651
1.0,1.316,164.211,mp2,0,C,MBIS,1.1768801814
1.0,1.316,164.211,mp2,1,O,MBIS,-0.4549144329
1.0,1.316,164.211,mp2,2,O,MBIS,-0.7219657484
1.0,1.316,164.211,mp2,0,C,MBIS_raw,1.17688032
1.0,1.316,164.211,mp2,1,O,MBIS_raw,-0.4549142
1.0,1.316,164.211,mp2,2,O,MBIS_raw,-0.7219655
1.0,1.342,164.211,hf,0,C,Hirshfeld,0.4242981777
1.0,1.342,164.211,hf,1,O,Hirshfeld,-0.0811874805
1.0,1.342,164.211,hf,2,O,Hirshfeld,-0.3431106972
1.0,1.342,164.211,hf,0,C,VDD,0.4728217181
1.0,1.342,164.211,hf,1,O,VDD,-0.0815104274
1.0,1.342,164.211,hf,2,O,VDD,-0.3913112907
1.0,1.342,164.211,hf,0,C,Becke,0.6757829448
1.0,1.342,164.211,hf,1,O,Becke,-0.1802744234
1.0,1.342,164.211,hf,2,O,Becke,-0.4955085214
1.0,1.342,164.211,hf,0,C,ADCH,0.6757468776
1.0,1.342,164.211,hf,1,O,ADCH,-0.1803972798
1.0,1.342,164.211,hf,2,O,ADCH,-0.4953495978
1.0,1.342,164.211,hf,0,C,CHELPG,0.8301485736
1.0,1.342,164.211,hf,1,O,CHELPG,-0.2620552658
1.0,1.342,164.211,hf,2,O,CHELPG,-0.5680933078
1.0,1.342,164.211,hf,0,C,MK,0.7860034414
1.0,1.342,164.211,hf,1,O,MK,-0.2335656288
1.0,1.342,164.211,hf,2,O,MK,-0.5524378126
1.0,1.342,164.211,hf,0,C,CM5,0.514259172
1.0,1.342,164.211,hf,1,O,CM5,-0.1441376927
1.0,1.342,164.211,hf,2,O,CM5,-0.3701214793
1.0,1.342,164.211,hf,0,C,MBIS,1.1560829317
1.0,1.342,164.211,hf,1,O,MBIS,-0.4388360568
1.0,1.342,164.211,hf,2,O,MBIS,-0.717246875
1.0,1.342,164.211,hf,0,C,MBIS_raw,1.15608559
1.0,1.342,164.211,hf,1,O,MBIS_raw,-0.43883143
1.0,1.342,164.211,hf,2,O,MBIS_raw,-0.7172421
1.0,1.342,164.211,mp2,0,C,Hirshfeld,0.4242981777
1.0,1.342,164.211,mp2,1,O,Hirshfeld,-0.0811874805
1.0,1.342,164.211,mp2,2,O,Hirshfeld,-0.3431106972
1.0,1.342,164.211,mp2,0,C,VDD,0.4728217181
1.0,1.342,164.211,mp2,1,O,VDD,-0.0815104274
1.0,1.342,164.211,mp2,2,O,VDD,-0.3913112907
1.0,1.342,164.211,mp2,0,C,Becke,0.6757829448
1.0,1.342,164.211,mp2,1,O,Becke,-0.1802744234
1.0,1.342,164.211,mp2,2,O,Becke,-0.4955085214
1.0,1.342,164.211,mp2,0,C,ADCH,0.6757468776
1.0,1.342,164.211,mp2,1,O,ADCH,-0.1803972798
1.0,1.342,164.211,mp2,2,O,ADCH,-0.4953495978
1.0,1.342,164.211,mp2,0,C,CHELPG,0.8301485736
1.0,1.342,164.211,mp2,1,O,CHELPG,-0.2620552658
1.0,1.342,164.211,mp2,2,O,CHELPG,-0.5680933078
1.0,1.342,164.211,mp2,0,C,MK,0.7860034414
1.0,1.342,164.211,mp2,1,O,MK,-0.2335656288
1.0,1.342,164.211,mp2,2,O,MK,-0.5524378126
1.0,1.342,164.211,mp2,0,C,CM5,0.514259172
1.0,1.342,164.211,mp2,1,O,CM5,-0.1441376927
1.0,1.342,164.211,mp2,2,O,CM5,-0.3701214793
1.0,1.342,164.211,mp2,0,C,MBIS,1.1560829317
1.0,1.342,164.211,mp2,1,O,MBIS,-0.4388360568
1.0,1.342,164.211,mp2,2,O,MBIS,-0.717246875
1.0,1.342,164.211,mp2,0,C,MBIS_raw,1.15608559
1.0,1.342,164.211,mp2,1,O,MBIS_raw,-0.43883143
1.0,1.342,164.211,mp2,2,O,MBIS_raw,-0.7172421
1.0,1.368,164.211,hf,0,C,Hirshfeld,0.4235029873
1.0,1.368,164.211,hf,1,O,Hirshfeld,-0.0748118051
1.0,1.368,164.211,hf,2,O,Hirshfeld,-0.3486911821
1.0,1.368,164.211,hf,0,C,VDD,0.4701037235
1.0,1.368,164.211,hf,1,O,VDD,-0.0747632424
1.0,1.368,164.211,hf,2,O,VDD,-0.3953404811
1.0,1.368,164.211,hf,0,C,Becke,0.6615122237
1.0,1.368,164.211,hf,1,O,Becke,-0.1673153891
1.0,1.368,164.211,hf,2,O,Becke,-0.4941968347
1.0,1.368,164.211,hf,0,C,ADCH,0.6614936515
1.0,1.368,164.211,hf,1,O,ADCH,-0.1674570109
1.0,1.368,164.211,hf,2,O,ADCH,-0.4940366406
1.0,1.368,164.211,hf,0,C,CHELPG,0.81116673
1.0,1.368,164.211,hf,1,O,CHELPG,-0.2465810261
1.0,1.368,164.211,hf,2,O,CHELPG,-0.5645857039
1.0,1.368,164.211,hf,0,C,MK,0.7647286375
1.0,1.368,164.211,hf,1,O,MK,-0.2163199463
1.0,1.368,164.211,hf,2,O,MK,-0.5484086912
1.0,1.368,164.211,hf,0,C,CM5,0.5117812666
1.0,1.368,164.211,hf,1,O,CM5,-0.1377620358
1.0,1.368,164.211,hf,2,O,CM5,-0.3740192309
1.0,1.368,164.211,hf,0,C,MBIS,1.1343157244
1.0,1.368,164.211,hf,1,O,MBIS,-0.4232865912
1.0,1.368,164.211,hf,2,O,MBIS,-0.7110291332
1.0,1.368,164.211,hf,0,C,MBIS_raw,1.13432138
1.0,1.368,164.211,hf,1,O,MBIS_raw,-0.4232768
1.0,1.368,164.211,hf,2,O,MBIS_raw,-0.71101901
1.0,1.368,164.211,mp2,0,C,Hirshfeld,0.4235029873
1.0,1.368,164.211,mp2,1,O,Hirshfeld,-0.0748118051
1.0,1.368,164.211,mp2,2,O,Hirshfeld,-0.3486911821
1.0,1.368,164.211,mp2,0,C,VDD,0.4701037235
1.0,1.368,164.211,mp2,1,O,VDD,-0.0747632424
1.0,1.368,164.211,mp2,2,O,VDD,-0.3953404811
1.0,1.368,164.211,mp2,0,C,Becke,0.6615122237
1.0,1.368,164.211,mp2,1,O,Becke,-0.1673153891
1.0,1.368,164.211,mp2,2,O,Becke,-0.4941968347
1.0,1.368,164.211,mp2,0,C,ADCH,0.6614936515
1.0,1.368,164.211,mp2,1,O,ADCH,-0.1674570109
1.0,1.368,164.211,mp2,2,O,ADCH,-0.4940366406
1.0,1.368,164.211,mp2,0,C,CHELPG,0.81116673
1.0,1.368,164.211,mp2,1,O,CHELPG,-0.2465810261
1.0,1.368,164.211,mp2,2,O,CHELPG,-0.5645857039
1.0,1.368,164.211,mp2,0,C,MK,0.7647286375
1.0,1.368,164.211,mp2,1,O,MK,-0.2163199463
1.0,1.368,164.211,mp2,2,O,MK,-0.5484086912
1.0,1.368,164.211,mp2,0,C,CM5,0.5117812666
1.0,1.368,164.211,mp2,1,O,CM5,-0.1377620358
1.0,1.368,164.211,mp2,2,O,CM5,-0.3740192309
1.0,1.368,164.211,mp2,0,C,MBIS,1.1343157244
1.0,1.368,164.211,mp2,1,O,MBIS,-0.4232865912
1.0,1.368,164.211,mp2,2,O,MBIS,-0.7110291332
1.0,1.368,164.211,mp2,0,C,MBIS_raw,1.13432138
1.0,1.368,164.211,mp2,1,O,MBIS_raw,-0.4232768
1.0,1.368,164.211,mp2,2,O,MBIS_raw,-0.71101901
1.0,1.395,164.211,hf,0,C,Hirshfeld,0.4219437402
1.0,1.395,164.211,hf,1,O,Hirshfeld,-0.0687595389
1.0,1.395,164.211,hf,2,O,Hirshfeld,-0.3531842013
1.0,1.395,164.211,hf,0,C,VDD,0.4657319497
1.0,1.395,164.211,hf,1,O,VDD,-0.0667595427
1.0,1.395,164.211,hf,2,O,VDD,-0.398972407
1.0,1.395,164.211,hf,0,C,Becke,0.6454001244
1.0,1.395,164.211,hf,1,O,Becke,-0.1542796835
1.0,1.395,164.211,hf,2,O,Becke,-0.4911204408
1.0,1.395,164.211,hf,0,C,ADCH,0.6453818494
1.0,1.395,164.211,hf,1,O,ADCH,-0.1544284917
1.0,1.395,164.211,hf,2,O,ADCH,-0.4909533578
1.0,1.395,164.211,hf,0,C,CHELPG,0.7881943195
1.0,1.395,164.211,hf,1,O,CHELPG,-0.2296224491
1.0,1.395,164.211,hf,2,O,CHELPG,-0.5585718704
1.0,1.395,164.211,hf,0,C,MK,0.7425985107
1.0,1.395,164.211,hf,1,O,MK,-0.199318188
1.0,1.395,164.211,hf,2,O,MK,-0.5432803227
1.0,1.395,164.211,hf,0,C,CM5,0.5085854548
1.0,1.395,164.211,hf,1,O,CM5,-0.1317097908
1.0,1.395,164.211,hf,2,O,CM5,-0.3768756639
1.0,1.395,164.211,hf,0,C,MBIS,1.1105374434
1.0,1.395,164.211,hf,1,O,MBIS,-0.4076538961
1.0,1.395,164.211,hf,2,O,MBIS,-0.7028835473
1.0,1.395,164.211,hf,0,C,MBIS_raw,1.11054547
1.0,1.395,164.211,hf,1,O,MBIS_raw,-0.40764009
1.0,1.395,164.211,hf,2,O,MBIS_raw,-0.70286926
1.0,1.395,164.211,mp2,0,C,Hirshfeld,0.4219437402
1.0,1.395,164.211,mp2,1,O,Hirshfeld,-0.0687595389
1.0,1.395,164.211,mp2,2,O,Hirshfeld,-0.3531842013
1.0,1.395,164.211,mp2,0,C,VDD,0.4657319497
1.0,1.395,164.211,mp2,1,O,VDD,-0.0667595427
1.0,1.395,164.211,mp2,2,O,VDD,-0.398972407
1.0,1.395,164.211,mp2,0,C,Becke,0.6454001244
1.0,1.395,164.211,mp2,1,O,Becke,-0.1542796835
1.0,1.395,164.211,mp2,2,O,Becke,-0.4911204408
1.0,1.395,164.211,mp2,0,C,ADCH,0.6453818494
1.0,1.395,164.211,mp2,1,O,ADCH,-0.1544284917
1.0,1.395,164.211,mp2,2,O,ADCH,-0.4909533578
1.0,1.395,164.211,mp2,0,C,CHELPG,0.7881943195
1.0,1.395,164.211,mp2,1,O,CHELPG,-0.2296224491
1.0,1.395,164.211,mp2,2,O,CHELPG,-0.5585718704
1.0,1.395,164.211,mp2,0,C,MK,0.7425985107
1.0,1.395,164.211,mp2,1,O,MK,-0.199318188
1.0,1.395,164.211,mp2,2,O,MK,-0.5432803227
1.0,1.395,164.211,mp2,0,C,CM5,0.5085854548
1.0,1.395,164.211,mp2,1,O,CM5,-0.1317097908
1.0,1.395,164.211,mp2,2,O,CM5,-0.3768756639
1.0,1.395,164.211,mp2,0,C,MBIS,1.1105374434
1.0,1.395,164.211,mp2,1,O,MBIS,-0.4076538961
1.0,1.395,164.211,mp2,2,O,MBIS,-0.7028835473
1.0,1.395,164.211,mp2,0,C,MBIS_raw,1.11054547
1.0,1.395,164.211,mp2,1,O,MBIS_raw,-0.40764009
1.0,1.395,164.211,mp2,2,O,MBIS_raw,-0.70286926
1.0,1.421,164.211,hf,0,C,Hirshfeld,0.4196919067
1.0,1.421,164.211,hf,1,O,Hirshfeld,-0.063506683
1.0,1.421,164.211,hf,2,O,Hirshfeld,-0.3561852237
1.0,1.421,164.211,hf,0,C,VDD,0.4603373133
1.0,1.421,164.211,hf,1,O,VDD,-0.059625242
1.0,1.421,164.211,hf,2,O,VDD,-0.4007120713
1.0,1.421,164.211,hf,0,C,Becke,0.6286350481
1.0,1.421,164.211,hf,1,O,Becke,-0.1421471519
1.0,1.421,164.211,hf,2,O,Becke,-0.4864878962
1.0,1.421,164.211,hf,0,C,ADCH,0.6286153503
1.0,1.421,164.211,hf,1,O,ADCH,-0.1423017026
1.0,1.421,164.211,hf,2,O,ADCH,-0.4863136477
1.0,1.421,164.211,hf,0,C,CHELPG,0.7699128201
1.0,1.421,164.211,hf,1,O,CHELPG,-0.2162837301
1.0,1.421,164.211,hf,2,O,CHELPG,-0.55362909
1.0,1.421,164.211,hf,0,C,MK,0.7202903871
1.0,1.421,164.211,hf,1,O,MK,-0.1834949394
1.0,1.421,164.211,hf,2,O,MK,-0.5367954477
1.0,1.421,164.211,hf,0,C,CM5,0.5048577064
1.0,1.421,164.211,hf,1,O,CM5,-0.1264569619
1.0,1.421,164.211,hf,2,O,CM5,-0.3784007444
1.0,1.421,164.211,hf,0,C,MBIS,1.0865118961
1.0,1.421,164.211,hf,1,O,MBIS,-0.393130636
1.0,1.421,164.211,hf,2,O,MBIS,-0.6933812601
1.0,1.421,164.211,hf,0,C,MBIS_raw,1.0865207
1.0,1.421,164.211,hf,1,O,MBIS_raw,-0.3931156
1.0,1.421,164.211,hf,2,O,MBIS_raw,-0.69336569
1.0,1.421,164.211,mp2,0,C,Hirshfeld,0.4196919067
1.0,1.421,164.211,mp2,1,O,Hirshfeld,-0.063506683
1.0,1.421,164.211,mp2,2,O,Hirshfeld,-0.3561852237
1.0,1.421,164.211,mp2,0,C,VDD,0.4603373133
1.0,1.421,164.211,mp2,1,O,VDD,-0.059625242
1.0,1.421,164.211,mp2,2,O,VDD,-0.4007120713
1.0,1.421,164.211,mp2,0,C,Becke,0.6286350481
1.0,1.421,164.211,mp2,1,O,Becke,-0.1421471519
1.0,1.421,164.211,mp2,2,O,Becke,-0.4864878962
1.0,1.421,164.211,mp2,0,C,ADCH,0.6286153503
1.0,1.421,164.211,mp2,1,O,ADCH,-0.1423017026
1.0,1.421,164.211,mp2,2,O,ADCH,-0.4863136477
1.0,1.421,164.211,mp2,0,C,CHELPG,0.7699128201
1.0,1.421,164.211,mp2,1,O,CHELPG,-0.2162837301
1.0,1.421,164.211,mp2,2,O,CHELPG,-0.55362909
1.0,1.421,164.211,mp2,0,C,MK,0.7202903871
1.0,1.421,164.211,mp2,1,O,MK,-0.1834949394
1.0,1.421,164.211,mp2,2,O,MK,-0.5367954477
1.0,1.421,164.211,mp2,0,C,CM5,0.5048577064
1.0,1.421,164.211,mp2,1,O,CM5,-0.1264569619
1.0,1.421,164.211,mp2,2,O,CM5,-0.3784007444
1.0,1.421,164.211,mp2,0,C,MBIS,1.0865118961
1.0,1.421,164.211,mp2,1,O,MBIS,-0.393130636
1.0,1.421,164.211,mp2,2,O,MBIS,-0.6933812601
1.0,1.421,164.211,mp2,0,C,MBIS_raw,1.0865207
1.0,1.421,164.211,mp2,1,O,MBIS_raw,-0.3931156
1.0,1.421,164.211,mp2,2,O,MBIS_raw,-0.69336569
1.0,1.447,164.211,hf,0,C,Hirshfeld,0.4166712301
1.0,1.447,164.211,hf,1,O,Hirshfeld,-0.0588382617
1.0,1.447,164.211,hf,2,O,Hirshfeld,-0.3578329684
1.0,1.447,164.211,hf,0,C,VDD,0.4548481633
1.0,1.447,164.211,hf,1,O,VDD,-0.0541763303
1.0,1.447,164.211,hf,2,O,VDD,-0.400671833
1.0,1.447,164.211,hf,0,C,Becke,0.6106880718
1.0,1.447,164.211,hf,1,O,Becke,-0.1304549962
1.0,1.447,164.211,hf,2,O,Becke,-0.4802330756
1.0,1.447,164.211,hf,0,C,ADCH,0.610650721
1.0,1.447,164.211,hf,1,O,ADCH,-0.1306064285
1.0,1.447,164.211,hf,2,O,ADCH,-0.4800442925
1.0,1.447,164.211,hf,0,C,CHELPG,0.7476804164
1.0,1.447,164.211,hf,1,O,CHELPG,-0.2019919749
1.0,1.447,164.211,hf,2,O,CHELPG,-0.5456884415
1.0,1.447,164.211,hf,0,C,MK,0.6973777709
1.0,1.447,164.211,hf,1,O,MK,-0.1684529784
1.0,1.447,164.211,hf,2,O,MK,-0.5289247925
1.0,1.447,164.211,hf,0,C,CM5,0.500453059
1.0,1.447,164.211,hf,1,O,CM5,-0.1217885635
1.0,1.447,164.211,hf,2,O,CM5,-0.3786644954
1.0,1.447,164.211,hf,0,C,MBIS,1.0613738263
1.0,1.447,164.211,hf,1,O,MBIS,-0.3791392283
1.0,1.447,164.211,hf,2,O,MBIS,-0.682234598
1.0,1.447,164.211,hf,0,C,MBIS_raw,1.0613817
1.0,1.447,164.211,hf,1,O,MBIS_raw,-0.37912586
1.0,1.447,164.211,hf,2,O,MBIS_raw,-0.68222075
1.0,1.447,164.211,mp2,0,C,Hirshfeld,0.4166712301
1.0,1.447,164.211,mp2,1,O,Hirshfeld,-0.0588382617
1.0,1.447,164.211,mp2,2,O,Hirshfeld,-0.3578329684
1.0,1.447,164.211,mp2,0,C,VDD,0.4548481633
1.0,1.447,164.211,mp2,1,O,VDD,-0.0541763303
1.0,1.447,164.211,mp2,2,O,VDD,-0.400671833
1.0,1.447,164.211,mp2,0,C,Becke,0.6106880718
1.0,1.447,164.211,mp2,1,O,Becke,-0.1304549962
1.0,1.447,164.211,mp2,2,O,Becke,-0.4802330756
1.0,1.447,164.211,mp2,0,C,ADCH,0.610650721
1.0,1.447,164.211,mp2,1,O,ADCH,-0.1306064285
1.0,1.447,164.211,mp2,2,O,ADCH,-0.4800442925
1.0,1.447,164.211,mp2,0,C,CHELPG,0.7476804164
1.0,1.447,164.211,mp2,1,O,CHELPG,-0.2019919749
1.0,1.447,164.211,mp2,2,O,CHELPG,-0.5456884415
1.0,1.447,164.211,mp2,0,C,MK,0.6973777709
1.0,1.447,164.211,mp2,1,O,MK,-0.1684529784
1.0,1.447,164.211,mp2,2,O,MK,-0.5289247925
1.0,1.447,164.211,mp2,0,C,CM5,0.500453059
1.0,1.447,164.211,mp2,1,O,CM5,-0.1217885635
1.0,1.447,164.211,mp2,2,O,CM5,-0.3786644954
1.0,1.447,164.211,mp2,0,C,MBIS,1.0613738263
1.0,1.447,164.211,mp2,1,O,MBIS,-0.3791392283
1.0,1.447,164.211,mp2,2,O,MBIS,-0.682234598
1.0,1.447,164.211,mp2,0,C,MBIS_raw,1.0613817
1.0,1.447,164.211,mp2,1,O,MBIS_raw,-0.37912586
1.0,1.447,164.211,mp2,2,O,MBIS_raw,-0.68222075
1.0,1.474,164.211,hf,0,C,Hirshfeld,0.4127052098
1.0,1.474,164.211,hf,1,O,Hirshfeld,-0.0546208003
1.0,1.474,164.211,hf,2,O,Hirshfeld,-0.3580844095
