ray,direction,orientation,r_A,E_int_kcal,E_MM_kcal,E_ML_kcal,ml_scale,wall_eV,mean_abs_F_eV_A,max_abs_F_eV_A,mean_abs_dF_kcal_A,max_abs_dF_kcal_A,dFcom_kcal_A
3,0,3,8.32,-0.19117929011304668,-0.1911792901130453,-1.4001256751217107e-15,0.0,0.0,0.958125629909602,1.4163146197061471,0.022492998536985307,0.05507571463006583,0.04534042542865805
3,0,3,8.582857142857144,-0.16974937607181761,-0.16974937607171542,-1.02189172488526e-13,0.0,0.0,0.9581507548020273,1.416332701393344,0.020178234172839267,0.04513343557853701,0.044705560466429595
3,0,3,8.845714285714285,-0.1489599321091901,-0.1489599321092381,4.8004308861315796e-14,0.0,0.0,0.9581772503891823,1.4163454342940605,0.018685685441442567,0.03692674942178112,0.0395747212028082
3,0,3,9.108571428571427,-0.12971995876397016,-0.12971995876400633,3.61632460088579e-14,0.0,0.0,0.9582026395169259,1.4163540319713932,0.016861025165007423,0.03099574487918952,0.032503144841023415
3,0,3,9.37142857142857,-0.11237486966916696,-0.11237486966913245,-3.452309878942961e-14,0.0,0.0,0.9582258584893003,1.41635931786472,0.014977890688251437,0.027239099476265873,0.024950855120725698
3,0,3,9.634285714285713,-0.0969607597020849,-0.0969607597021003,1.5401382426338816e-14,0.0,0.0,0.9582465871408694,1.4163616803220729,0.013173636981918169,0.023075451233595893,0.01775024956158962
3,0,3,9.897142857142857,-0.08333779469505598,-0.08333779469500817,-4.781429180540642e-14,0.0,0.0,0.9582649061705626,1.41636099260489,0.011506792549795378,0.018998716015720635,0.01142859234690133
3,0,3,10.16,-0.07125436862641497,-0.07125436862639985,-1.5131358188993916e-14,0.0,0.0,0.9582811284021371,1.4163565538423177,0.009986960054724945,0.015268447955812815,0.006436184286387929
3,0,3,10.422857142857143,-0.06037545874957835,-0.06037545874957557,-2.7802495548845398e-15,0.0,0.0,0.9582957184246377,1.416347133428537,0.0085895230948624,0.013293646264594642,0.0033904874713039995
3,0,3,10.685714285714285,-0.050300587824708726,-0.05030058782464742,-6.130550277497205e-14,0.0,0.0,0.9583092459131878,1.4163312173505704,0.007265899935815522,0.011677189717064001,0.002669655290270649
3,0,3,10.948571428571427,-0.040593399739081985,-0.04059339973907488,-7.100637352402961e-15,0.0,0.0,0.9583223320495019,1.4163075482687555,0.005956156889744134,0.009748159627961219,0.002465130701046809
3,0,3,11.21142857142857,-0.03084188331828907,-0.030841883318262268,-2.6802405780901317e-14,0.0,0.0,0.9583355570267701,1.4162760037279123,0.00460495930897451,0.0074589717265467976,0.0016301546052531301
3,0,3,11.474285714285713,-0.020761815316001724,-0.020761815315900288,-1.0143660493814807e-13,0.0,0.0,0.9583493078832485,1.4162387428160166,0.0031745631929727923,0.00487704768232477,0.0013814696956706632
